"kode_kab","kode_instansi","unit_kerja"
"6302","1060471","PUSKESMAS TAMIANGGERONGGANG"
"6302","1060472","PUSKESMAS BUNGKUKAN"
"6302","1060473","PUSKESMAS MARABATUAN"
"6302","1060474","PUSKESMAS TANJUNG SAMALANTAKAN"
"6302","1060475","PUSKESMAS PAMUKAN II"
"6302","1060476","PUSKESMAS SAMPANAHAN"
"6302","1060477","PUSKESMAS GUNUNG BATU BESAR"
"6302","1060478","PUSKESMAS BAKAU"
"6302","1060479","PUSKESMAS SENGAYAM"
"6303","1060480","PUSKESMAS ALUH-ALUH"
"6303","1060481","PUSKESMAS BERUNTUNG BARU"
"6303","1060482","PUSKESMAS GAMBUT"
"6303","1060483","PUSKESMAS KERTAK HANYAR"
"6303","1060484","PUSKESMAS TATAH MAKMUR"
"6303","1060485","PUSKESMAS SUNGAI TABUK 1"
"6303","1060486","PUSKESMAS SUNGAI TABUK 2"
"6303","1060487","PUSKESMAS SUNGAI TABUK 3"
"6303","1060488","PUSKESMAS MARTAPURA 1"
"6303","1060489","PUSKESMAS MARTAPURA 2"
"6303","1060490","PUSKESMAS MARTAPURA TIMUR"
"6303","1060491","PUSKESMAS MARTAPURA BARAT"
"6303","1060492","PUSKESMAS ASTAMBUL"
"6303","1060493","PUSKESMAS KARANG INTAN 2"
"6303","1060494","PUSKESMAS KARANG INTAN 1"
"6303","1060495","PUSKESMAS ARANIO"
"6303","1060496","PUSKESMAS SUNGAI PINANG"
"6303","1060497","PUSKESMAS PARAMASAN"
"6303","1060498","PUSKESMAS PENGARON"
"6303","1060499","PUSKESMAS SAMBUNG MAKMUR"
"6303","1060500","PUSKESMAS MATARAMAN"
"6303","1060501","PUSKESMAS SIMPANG EMPAT 1"
"6303","1060502","PUSKESMAS SIMPANG EMPAT 2"
"6303","1060503","PUSKESMAS TELAGA BAUNTUNG"
"6304","1060504","PUSKESMAS TABUNGANEN"
"6304","1060505","PUSKESMAS TAMBAN"
"6304","1060506","PUSKESMAS MEKARSARI"
"6304","1060507","PUSKESMAS JELAPAT"
"6304","1060508","PUSKESMAS ANJIR PASAR"
"6304","1060509","PUSKESMAS ANJIR MUARA"
"6304","1060510","PUSKESMAS BERANGAS"
"6304","1060511","PUSKESMAS SEMANGAT DALAM"
"6304","1060512","PUSKESMAS MANDASTANA"
"6304","1060513","PUSKESMAS JEJANGKIT"
"6304","1060514","PUSKESMAS BELAWANG"
"6304","1060515","PUSKESMAS WANARAYA"
"6304","1060516","PUSKESMAS BARAMBAI"
"6304","1060517","PUSKESMAS RANTAU BADAUH"
"6304","1060518","PUSKESMAS BANTUIL"
"6304","1060519","PUSKESMAS LEPASAN"
"6304","1060520","PUSKESMAS MARABAHAN"
"6304","1060521","PUSKESMAS TABUKAN"
"6304","1060522","PUSKESMAS KURIPAN"
"6305","1060523","PUSKESMAS BINUANG"
"6305","1060524","PUSKESMAS HATUNGUN"
"6305","1060525","PUSKESMAS TAMBARANGAN"
"6305","1060526","PUSKESMAS SALAM BABARIS"
"6305","1060527","PUSKESMAS TAMBARUNTUNG"
"6305","1060528","PUSKESMAS PANDAHAN"
"6305","1060529","PUSKESMAS BANUA PADANG"
"6305","1060530","PUSKESMAS PIANI"
"6305","1060531","PUSKESMAS LOKPAIKAT"
"6305","1060532","PUSKESMAS TAPIN UTARA"
"6305","1060533","PUSKESMAS BAKARANGAN"
"6305","1060534","PUSKESMAS BARINGIN"
"6305","1060535","PUSKESMAS MARGASARI"
"6306","1060536","PUSKESMAS PADANG BATUNG"
"6306","1060537","PUSKESMAS KALIRING"
"6306","1060538","PUSKESMAS MALINAU"
"6306","1060539","PUSKESMAS LOKSADO"
"6306","1060540","PUSKESMAS TELAGA LANGSAT"
"6306","1060541","PUSKESMAS ANGKINANG"
"6306","1060542","PUSKESMAS BAMBAN"
"6306","1060543","PUSKESMAS KANDANGAN"
"6306","1060544","PUSKESMAS GAMBAH"
"6306","1060545","PUSKESMAS JAMBU HILIR"
"6306","1060546","PUSKESMAS SUNGAI RAYA"
"6306","1060547","PUSKESMAS BATANG KULUR"
"6306","1060548","PUSKESMAS SIMPUR"
"6306","1060549","PUSKESMAS WASAH"
"6306","1060550","PUSKESMAS KALUMPANG"
"6306","1060551","PUSKESMAS BAYANAN"
"6306","1060552","PUSKESMAS SUNGAI PINANG"
"6306","1060553","PUSKESMAS BARUH JAYA"
"6306","1060554","PUSKESMAS BAJAYAU"
"6306","1060555","PUSKESMAS NEGARA"
"6306","1060556","PUSKESMAS PASUNGKAN"
"6307","1060557","PUSKESMAS HARUYAN"
"6307","1060558","PUSKESMAS BARIKIN"
"6307","1060559","PUSKESMAS PAGAT"
"6307","1060560","PUSKESMAS KALIBARU"
"6307","1060561","PUSKESMAS HANTAKAN"
"6307","1060562","PUSKESMAS BIRAYANG"
"6307","1060563","PUSKESMAS KUBUR JAWA"
"6307","1060564","PUSKESMAS BATU TANGGA"
"6307","1060565","PUSKESMAS TANDILANG"
"6307","1060566","PUSKESMAS BARABAI"
"6307","1060567","PUSKESMAS AWANG BESAR"
"6307","1060568","PUSKESMAS PANTAI HAMBALANG"
"6307","1060569","PUSKESMAS DURIAN GANTANG"
"6307","1060570","PUSKESMAS KASARANGAN"
"6307","1060571","PUSKESMAS SUNGAI BULUH"
"6307","1060572","PUSKESMAS PANDAWAN"
"6307","1060573","PUSKESMAS KAMBAT UTARA"
"6307","1060574","PUSKESMAS ILUNG"
"6307","1060575","PUSKESMAS LIMPASU"
"6308","1060576","PUSKESMAS DANAU PANGGANG"
"6308","1060577","PUSKESMAS SAPALA"
"6308","1060578","PUSKESMAS PAMINGGIR"
"6308","1060579","PUSKESMAS BABIRIK"
"6308","1060580","PUSKESMAS ALABIO"
"6308","1060581","PUSKESMAS PASAR SABTU"
"6308","1060582","PUSKESMAS AMUNTAI SELATAN"
"6308","1060583","PUSKESMAS SUNGAI MALANG"
"6308","1060584","PUSKESMAS SUNGAI KARIAS"
"6308","1060585","PUSKESMAS BANJANG"
"6308","1060586","PUSKESMAS SEI TURAK"
"6308","1060587","PUSKESMAS GUNTUNG"
"6308","1060588","PUSKESMAS HAUR GADING"
"6309","1060589","PUSKESMAS BANUA LAWAS"
"6309","1060590","PUSKESMAS PUGAAN"
"6309","1060591","PUSKESMAS KELUA"
"6309","1060592","PUSKESMAS MUNGKUR AGUNG"
"6309","1060593","PUSKESMAS MUARA HARUS"
"6309","1060594","PUSKESMAS TANTA"
"6309","1060595","PUSKESMAS TANJUNG"
"6309","1060596","PUSKESMAS HIKUN"
"6309","1060597","PUSKESMAS MURUNG PUDAK"
"6309","1060598","PUSKESMAS MABUUN"
"6309","1060599","PUSKESMAS HARUAI"
"6309","1060600","PUSKESMAS BINTANG ARA"
"6309","1060601","PUSKESMAS UPAU"
"6309","1060602","PUSKESMAS MUARA UYA"
"6309","1060603","PUSKESMAS RIBANG"
"6309","1060604","PUSKESMAS JARO"
"6310","1060605","PUSKESMAS PAGATAN"
"6310","1060606","PUSKESMAS PULAU TANJUNG"
"6310","1060607","PUSKESMAS SEMBAMBAN I"
"6310","1060608","PUSKESMAS SATUI"
"6310","1060609","PUSKESMAS SEBAMBAN II"
"6310","1060610","PUSKESMAS LASUNG"
"6310","1060611","PUSKESMAS TELUK KEPAYANG"
"6310","1060612","PUSKESMAS GIRIMULYA"
"6310","1060613","PUSKESMAS BATULICIN"
"6310","1060614","PUSKESMAS KARANG BINTANG"
"6310","1060615","PUSKESMAS BATU LICIN I"
"6310","1060616","PUSKESMAS SIMPANG EMPAT"
"6310","1060617","PUSKESMAS DARUL AZHAR"
"6310","1060618","PUSKESMAS MANTEWE"
"6311","1060619","PUSKESMAS LAMPIHONG"
"6311","1060620","PUSKESMAS BATU MANDI"
"6311","1060621","PUSKESMAS LOK BATU"
"6311","1060622","PUSKESMAS AWAYAN"
"6311","1060623","PUSKESMAS TEBING TINGGI"
"6311","1060624","PUSKESMAS PARINGIN"
"6311","1060625","PUSKESMAS PARINGIN SELATAN"
"6311","1060626","PUSKESMAS JUAI"
"6311","1060627","PUSKESMAS PIRSUS II"
"6311","1060628","PUSKESMAS HALONG"
"6311","1060629","PUSKESMAS UREN"
"6371","1060630","PUSKESMAS PEKAUMAN"
"6371","1060631","PUSKESMAS KELAYAN TIMUR"
"6371","1060632","PUSKESMAS PEMURUS DALAM"
"6371","1060633","PUSKESMAS PEMURUS BARU"
"6371","1060634","PUSKESMAS KELAYAN DALAM"
"6371","1060635","PUSKESMAS BERUNTUNG RAYA"
"6371","1060636","PUSKESMAS CEMPAKA PUTIH"
"6371","1060637","PUSKESMAS 9 NOPEMBER"
"6371","1060638","PUSKESMAS SEI BILU"
"6371","1060639","PUSKESMAS PEKAPURAN RAYA"
"6371","1060640","PUSKESMAS KARANG MEKAR"
"6371","1060641","PUSKESMAS TERMINAL"
"6371","1060642","PUSKESMAS TELUK TIRAM"
"6371","1060643","PUSKESMAS PELAMBUAN"
"6371","1060644","PUSKESMAS BANJARMASIN INDAH"
"6371","1060645","PUSKESMAS KUIN RAYA"
"6371","1060646","PUSKESMAS BASIRIH BARU"
"6371","1060647","PUSKESMAS SEI MESA"
"6371","1060648","PUSKESMAS GADANG HANYAR"
"6371","1060649","PUSKESMAS CEMPAKA"
"6371","1060650","PUSKESMAS TELUK DALAM"
"6371","1060651","PUSKESMAS S.PARMAN"
"6371","1060652","PUSKESMAS ALALAK TENGAH"
"6371","1060653","PUSKESMAS SEI JINGAH"
"6371","1060654","PUSKESMAS KAYU TANGI"
"6371","1060655","PUSKESMAS ALALAK SELATAN"
"6372","1060656","PUSKESMAS GUNTUNG PAYUNG"
"6372","1060657","PUSKESMAS LIANG ANGGANG"
"6372","1060658","PUSKESMAS LANDASAN ULIN"
"6372","1060659","PUSKESMAS CEMPAKA"
"6372","1060660","PUSKESMAS BANJARBARU UTARA"
"6372","1060661","PUSKESMAS SEI ULIN"
"6372","1060662","PUSKESMAS SEI BESAR"
"6372","1060663","PUSKESMAS BANJARBARU"
"6401","1060664","PUSKESMAS BATU KAJANG"
"6401","1060665","PUSKESMAS MUSER"
"6401","1060666","PUSKESMAS KERANG"
"6401","1060667","PUSKESMAS TANJUNG ARU"
"6401","1060668","PUSKESMAS SUATANG BARU"
"6401","1060669","PUSKESMAS PASIR BELENGKONG"
"6401","1060670","PUSKESMAS SULILIRAN BARU"
"6401","1060671","PUSKESMAS PADANG PENGRAPAT"
"6401","1060672","PUSKESMAS TANAH GROGOT"
"6401","1060673","PUSKESMAS KUARO"
"6401","1060674","PUSKESMAS LOLO"
"6401","1060675","PUSKESMAS LONG IKIS"
"6401","1060676","PUSKESMAS KRAYAN"
"6401","1060677","PUSKESMAS KAYUNGO"
"6401","1060678","PUSKESMAS MUARA KOMAM"
"6401","1060679","PUSKESMAS LONG KALI"
"6401","1060680","PUSKESMAS MENDIK"
"6407","1060681","PUSKESMAS MUARA KEDANG"
"6407","1060682","PUSKESMAS RESAK"
"6407","1060683","PUSKESMAS TANJUNG ISUY"
"6407","1060684","PUSKESMAS PENYINGGAHAN"
"6407","1060685","PUSKESMAS MUARA PAHU"
"6407","1060686","PUSKESMAS BELUSUH"
"6407","1060687","PUSKESMAS LAMBING"
"6407","1060688","PUSKESMAS DILANG PUTI"
"6407","1060689","PUSKESMAS DAMAI"
"6407","1060690","PUSKESMAS BESIQ"
"6407","1060691","PUSKESMAS DEMPAR"
"6407","1060692","PUSKESMAS BARONG TONGKOK"
"6407","1060693","PUSKESMAS LINGGANG BIGUNG"
"6407","1060694","PUSKESMAS MELAK"
"6407","1060695","PUSKESMAS SEKOLAQ DARAT"
"6407","1060696","PUSKESMAS GUNUNG RAMPAH"
"6407","1060697","PUSKESMAS LONG IRAM"
"6407","1060698","PUSKESMAS TERING SEBERANG"
"6402","1060699","PUSKESMAS SAMBOJA"
"6402","1060700","PUSKESMAS SUNGAI MERDEKA"
"6402","1060701","PUSKESMAS HANDIL BARU"
"6402","1060702","PUSKESMAS MUARA JAWA"
"6402","1060703","PUSKESMAS SANGA-SANGA"
"6402","1060704","PUSKESMAS LOA JANAN"
"6402","1060705","PUSKESMAS BATUAH"
"6402","1060706","PUSKESMAS LOA DURI"
"6402","1060707","PUSKESMAS LOA KULU"
"6402","1060708","PUSKESMAS MUARA MUNTAI"
"6402","1060709","PUSKESMAS MUARA WIS"
"6402","1060710","PUSKESMAS KOTA BANGUN"
"6402","1060711","PUSKESMAS RIMBA AYU"
"6402","1060712","PUSKESMAS MANGKURAWANG"
"6402","1060713","PUSKESMAS RAPAK MAHANG"
"6402","1060714","PUSKESMAS LOA IPUH"
"6402","1060715","PUSKESMAS SEBULU I"
"6402","1060716","PUSKESMAS SEBULU II"
"6402","1060717","PUSKESMAS SEPARI III"
"6402","1060718","PUSKESMAS TELUK DALAM"
"6402","1060719","PUSKESMAS SUNGAI MARIAM"
"6402","1060720","PUSKESMAS MUARA BADAK"
"6402","1060721","PUSKESMAS BADAK BARU"
"6402","1060722","PUSKESMAS MARANG KAYU"
"6402","1060723","PUSKESMAS PERANGAT"
"6402","1060724","PUSKESMAS MUARA KAMAN"
"6402","1060725","PUSKESMAS KAHALA"
"6402","1060726","PUSKESMAS KEMBANG JANGGUT"
"6402","1060727","PUSKESMAS TABANG"
"6402","1060728","PUSKESMAS RITAN BARU"
"6408","1060729","PUSKESMAS MUARA ANCALONG"
"6408","1060730","PUSKESMAS BUSANG"
"6408","1060731","PUSKESMAS LONG MESENGAT"
"6408","1060732","PUSKESMAS MUARA WAHAU I"
"6408","1060733","PUSKESMAS MUARA WAHAU II"
"6408","1060734","PUSKESMAS TELEN"
"6408","1060735","PUSKESMAS KONGBENG"
"6408","1060736","PUSKESMAS MUARA BENGKAL"
"6408","1060737","PUSKESMAS BATU AMPAR"
"6408","1060738","PUSKESMAS TELUK LINGGA"
"6408","1060739","PUSKESMAS SEPASO"
"6408","1060740","PUSKESMAS TELUK PANDAN"
"6408","1060741","PUSKESMAS SANGATTA SELATAN"
"6408","1060742","PUSKESMAS RANTAU PULUNG"
"6408","1060743","PUSKESMAS SANGKULIRANG"
"6408","1060744","PUSKESMAS KALIORANG"
"6408","1060745","PUSKESMAS SANDARAN"
"6408","1060746","PUSKESMAS KAUBUN"
"6408","1060747","PUSKESMAS KARANGAN DALAM"
"6403","1060748","PUSKESMAS MUARA LESAN/KELAY"
"6403","1060749","PUSKESMAS TALISAYAN"
"6403","1060750","PUSKESMAS TUBAAN"
"6403","1060751","PUSKESMAS BIDUK-BIDUK"
"6403","1060752","PUSKESMAS TANJUNG BATU"
"6403","1060753","PUSKESMAS PULAU DERAWAN"
"6403","1060754","PUSKESMAS MARATUA BOHE BUKUT"
"6403","1060755","PUSKESMAS SAMBALIUNG"
"6403","1060756","PUSKESMAS TANJUNG REDEB"
"6403","1060757","PUSKESMAS KAMPUNG BUGIS"
"6403","1060758","PUSKESMAS GUNUNG TABUR"
"6403","1060759","PUSKESMAS MERANCANG ULU"
"6403","1060760","PUSKESMAS TEPIAN BUAH/SEGAH"
"6403","1060761","PUSKESMAS TELUK BAYUR"
"6403","1060762","PUSKESMAS LABANAN MAKMUR"
"6403","1060763","PUSKESMAS BATU PUTIH"
"6403","1060764","PUSKESMAS BIATAN LEMPAKE"
"6409","1060765","PUSKESMAS BABULU"
"6409","1060766","PUSKESMAS GUNUNG INTAN"
"6409","1060767","PUSKESMAS SEBAKUNG JAYA"
"6409","1060768","PUSKESMAS WARU"
"6409","1060769","PUSKESMAS PENAJAM"
"6409","1060770","PUSKESMAS PETUNG"
"6409","1060771","PUSKESMAS SOTEK"
"6409","1060772","PUSKESMAS SEPAKU I"
"6409","1060773","PUSKESMAS SEPAKU III"
"6409","1060774","PUSKESMAS MARIDAN"
"6409","1060775","PUSKESMAS SEMOI II"
"6411","1060776","PUSKESMAS LONG HUBUNG"
"6411","1060777","PUSKESMAS LAHAM"
"6411","1060778","PUSKESMAS UJOH BILANG"
"6411","1060779","PUSKESMAS LONG PAHANGAI"
"6411","1060780","PUSKESMAS TIONG OHANG"
"6471","1060781","PUSKESMAS SEPINGGAN"
"6471","1060782","PUSKESMAS DAMAI"
"6471","1060783","PUSKESMAS KLANDASAN ILIR"
"6471","1060784","PUSKESMAS PRAPATAN"
"6471","1060785","PUSKESMAS GUNUNG BAHAGIA"
"6471","1060786","PUSKESMAS TELAGA SARI"
"6471","1060787","PUSKESMAS MANGGAR"
"6471","1060788","PUSKESMAS LAMARU"
"6471","1060789","PUSKESMAS TERITIP"
"6471","1060790","PUSKESMAS MANGGAR BARU"
"6471","1060791","PUSKESMAS BATU AMPAR"
"6471","1060792","PUSKESMAS KARANG JOANG"
"6471","1060793","PUSKESMAS GUNUNG SAMARINDA"
"6471","1060794","PUSKESMAS MUARA RAPAK"
"6471","1060795","PUSKESMAS MEKAR SARI"
"6471","1060796","PUSKESMAS KARANG JATI"
"6471","1060797","PUSKESMAS GUNUNG SARI ILIR"
"6471","1060798","PUSKESMAS KARANG REJO"
"6471","1060799","PUSKESMAS SUMBER REJO"
"6471","1060800","PUSKESMAS GUNUNG SARI ULU"
"6471","1060801","PUSKESMAS BARU ULU"
"6471","1060802","PUSKESMAS KARIANGAU"
"6471","1060803","PUSKESMAS BARU ILIR"
"6471","1060805","PUSKESMAS MARGO MULYO"
"6471","1060806","PUSKESMAS BARU TENGAH"
"6471","1060807","PUSKESMAS MARGASARI"
"6472","1060808","PUSKESMAS PALARAN"
"6472","1060809","PUSKESMAS TRAUMA CENTRE"
"6472","1060810","PUSKESMAS BANTUAS"
"6472","1060811","PUSKESMAS BUKUAN"
"6472","1060812","PUSKESMAS MAKROMAN"
"6472","1060813","PUSKESMAS SAMBUTAN"
"6472","1060814","PUSKESMAS SIDOMULYO"
"6472","1060815","PUSKESMAS SEI KAPIH"
"6472","1060816","PUSKESMAS KAMPUNG BAKA"
"6472","1060817","PUSKESMAS MANGKUPALAS"
"6472","1060818","PUSKESMAS HARAPAN BARU"
"6472","1060819","PUSKESMAS LOA BAKUNG"
"6472","1060820","PUSKESMAS PASUNDAN"
"6472","1060821","PUSKESMAS AIR PUTIH"
"6472","1060822","PUSKESMAS JUANDA"
"6472","1060823","PUSKESMAS SEGIRI"
"6472","1060824","PUSKESMAS WONOREJO"
"6472","1060825","PUSKESMAS KARANG ASAM"
"6472","1060826","PUSKESMAS LEMPAKE"
"6472","1060827","PUSKESMAS SEI SIRING"
"6472","1060828","PUSKESMAS TEMINDUNG"
"6472","1060829","PUSKESMAS SEMPAJA"
"6472","1060830","PUSKESMAS REMAJA"
"6472","1060831","PUSKESMAS BENGKURING"
"6474","1060832","PUSKESMAS BONTANG LESTARI"
"6474","1060833","PUSKESMAS BONTANG SELATAN I"
"6474","1060834","PUSKESMAS BONTANG SELATAN II"
"6474","1060835","PUSKESMAS BONTANG UTARA I"
"6474","1060836","PUSKESMAS BONTANG UTARA II"
"6474","1060837","PUSKESMAS BONTANG BARAT"
"6502","1060838","PUSKESMAS SUNGAI BOH"
"6502","1060839","PUSKESMAS LONG AMPUNG"
"6502","1060840","PUSKESMAS LONG NAWANG"
"6502","1060841","PUSKESMAS DATA DIAN"
"6502","1060842","PUSKESMAS LONG PUJUNGAN"
"6502","1060843","PUSKESMAS LONG ALANGO"
"6502","1060844","PUSKESMAS LONG LOREH"
"6502","1060845","PUSKESMAS SETULANG"
"6502","1060846","PUSKESMAS PULAU SAPI"
"6502","1060847","PUSKESMAS LONG BERANG"
"6502","1060848","PUSKESMAS MALINAU SEBERANG"
"6502","1060849","PUSKESMAS TANJUNG LAPANG"
"6502","1060850","PUSKESMAS MALINAU"
"6501","1060851","PUSKESMAS LONG BIA"
"6501","1060852","PUSKESMAS BUMI RAHAYU"
"6501","1060853","PUSKESMAS LONG BANG"
"6501","1060854","PUSKESMAS LONG BELUAH"
"6501","1060855","PUSKESMAS TANJUNG PALAS"
"6501","1060856","PUSKESMAS ANTUTAN"
"6501","1060857","PUSKESMAS TANJUNG SELOR"
"6501","1060858","PUSKESMAS TANAH KUNING"
"6501","1060859","PUSKESMAS SALIMBATU"
"6501","1060860","PUSKESMAS PIMPING"
"6501","1060861","PUSKESMAS SEKATAK BUJI"
"6501","1060862","PUSKESMAS BUNYU"
"6504","1060863","PUSKESMAS TIDENG PALE"
"6504","1060864","PUSKESMAS KUJAU"
"6504","1060865","PUSKESMAS SESAYAP HILIR"
"6504","1060866","PUSKESMAS TANA LIA"
"6503","1060867","PUSKESMAS LONG LAYU"
"6503","1060868","PUSKESMAS LONG BAWAN"
"6503","1060869","PUSKESMAS MANSALONG"
"6503","1060870","PUSKESMAS ATAP"
"6503","1060871","PUSKESMAS PEMBELIANGAN"
"6503","1060872","PUSKESMAS SANUR"
"6503","1060873","PUSKESMAS NUNUKAN"
"6503","1060874","PUSKESMAS SEDADAP"
"6503","1060875","PUSKESMAS SEIMENGGARIS"
"6503","1060876","PUSKESMAS AJI KUNING"
"6503","1060877","PUSKESMAS SUNGAI NYAMUK"
"6503","1060878","PUSKESMAS SETABU"
"6503","1060879","PUSKESMAS SEI TAIWAN"
"6571","1060880","PUSKESMAS PANTAI AMAL"
"6571","1060881","PUSKESMAS MAMBURUNGAN"
"6571","1060882","PUSKESMAS GUNUNG LINGKAS"
"6571","1060883","PUSKESMAS SEBENGKOK"
"6571","1060884","PUSKESMAS KARANG REJO"
"6571","1060885","PUSKESMAS JUATA"
"6403","1060887","PUSKESMAS SUARAN"
"6172","1060888","PUSKESMAS SINGKAWANG TENGAH II"
"6172","1060889","PUSKESMAS SINGKAWANG UTARA II"
"6172","1060890","PUSKESMAS SINGKAWANG SELATAN II"
"6212","1060891","PUSKESMAS DATAH KOTOU"
"6402","1060892","PUSKESMAS BUNGA JADI"
"6402","1060893","PUSKESMAS JONGGON JAYA"
"6472","1060894","PUSKESMAS SAMARINDA KOTA"
"6472","1060895","PUSKESMAS LOK BAHU"
"6211","1060896","PUSKESMAS TAHAI"
"6503","1060897","PUSKESMAS LAPRI"
"6502","1060898","PUSKESMAS SESUA"
"6502","1060899","PUSKESMAS LONG SULE"
"6502","1060900","PUSKESMAS SEHATI"
"6103","1060901","PUSKESMAS HARAPAN MAKMUR"
"6503","1060902","PUSKESMAS BINTER"
"6503","1060903","PUSKESMAS TANJUNG HARAPAN"
"6504","1060904","PUSKESMAS MURUK RIAN"
"6309","1060905","PUSKESMAS WIRANG"
"6372","1060906","PUSKESMAS GUNTUNG MANGGIS"
"6101","1060907","PUSKESMAS TEMAJUK"
"6271","1060908","PUSKESMAS MARINA PERMAI"
"6201","1060909","PUSKESMAS IPUH BANGUN JAYA"
"6201","1060910","PUSKESMAS RUNTU"
"6408","1060911","PUSKESMAS TEPIAN BARU"
"6408","1060912","PUSKESMAS SANGATTA UTARA"
"6172","1060913","PUSKESMAS SINGKAWANG TIMUR II"
"6302","1060914","PUSKESMAS TANJUNG SELAYAR"
"6403","1060915","PUSKESMAS LONG LAAI"
"6403","1060916","PUSKESMAS MERAPUN"
"6471","1060917","PUSKESMAS GRAHA INDAH"
"6407","1060918","PUSKESMAS JAMBUK"
"6311","1060919","PUSKESMAS TANAH HABANG"
"6401","1060920","PUSKESMAS SEBAKUNG TAKA"
"6202","1060921","PUSKESMAS TUALAN HULU"
"6401","1060922","PUSKESMAS SENAKEN"
"6210","1060923","PUSKESMAS TUMBANG LAPAN"
"6210","1060924","PUSKESMAS TUMBANG MAHUROI"
"6111","1060925","PUSKESMAS SUNGAI PADUAN"
"6172","1060926","PUSKESMAS SINGKAWANG BARAT II"
"6372","1060927","PUSKESMAS LANDASAN ULIN TIMUR"
"6309","1060929","PUSKESMAS PANAAN"
"6205","1060930","PUSKESMAS TRAHEAN"
"6203","1060931","PUSKESMAS BUKIT BATU"
"6403","1060932","PUSKESMAS UPT. PUSKESMAS LONG BOY"
"6502","1060933","PUSKESMAS METUT"
"6303","1060934","PUSKESMAS CINTAPURI DARUSSALAM"
"6111","1060937","PUSKESMAS DUSUN BESAR"
"6411","1060938","PUSKESMAS MAMAHAK BESAR"
"7101","1070001","PUSKESMAS DOLODUO"
"7101","1070002","PUSKESMAS MOPUYA"
"7101","1070003","PUSKESMAS IMANDI"
"7101","1070004","PUSKESMAS PUSIAN"
"7101","1070005","PUSKESMAS TUNGOI"
"7101","1070006","PUSKESMAS TANOYAN"
"7101","1070007","PUSKESMAS PASSI BARAT"
"7101","1070008","PUSKESMAS PANGIAN"
"7101","1070009","PUSKESMAS BILALANG"
"7101","1070010","PUSKESMAS POIGAR"
"7101","1070011","PUSKESMAS INOBONTO"
"7101","1070012","PUSKESMAS KOMANGAAN"
"7101","1070013","PUSKESMAS TADOY"
"7101","1070014","PUSKESMAS LOLAK"
"7101","1070015","PUSKESMAS BUNTALO"
"7101","1070016","PUSKESMAS MAELANG"
"7102","1070017","PUSKESMAS WOLAANG"
"7102","1070018","PUSKESMAS WALANTAKAN"
"7102","1070019","PUSKESMAS TUMARATAS"
"7102","1070020","PUSKESMAS MANEMBO"
"7102","1070021","PUSKESMAS TOMPASO"
"7102","1070022","PUSKESMAS KAWANGKOAN"
"7102","1070023","PUSKESMAS SONDER"
"7102","1070024","PUSKESMAS TANAWANGKO"
"7102","1070025","PUSKESMAS LOLAH"
"7102","1070026","PUSKESMAS PINELENG"
"7102","1070027","PUSKESMAS TATELI"
"7102","1070028","PUSKESMAS TOMBULU"
"7102","1070029","PUSKESMAS KOYA"
"7102","1070030","PUSKESMAS REMBOKEN"
"7102","1070031","PUSKESMAS KAKAS"
"7102","1070032","PUSKESMAS KAKAS BARAT"
"7102","1070033","PUSKESMAS SERETAN"
"7102","1070034","PUSKESMAS TANDENGAN"
"7102","1070035","PUSKESMAS KOMBI"
"7102","1070036","PUSKESMAS PAPAKELAN"
"7102","1070037","PUSKESMAS TONSEA LAMA"
"7103","1070038","PUSKESMAS LAPANGO"
"7103","1070039","PUSKESMAS KAHAKITANG"
"7103","1070040","PUSKESMAS TAMAKO"
"7103","1070041","PUSKESMAS DAGHO"
"7103","1070042","PUSKESMAS MANALU"
"7103","1070043","PUSKESMAS SALURANG"
"7103","1070044","PUSKESMAS PINTARENG"
"7103","1070045","PUSKESMAS KUMA"
"7103","1070046","PUSKESMAS MANGANITU"
"7103","1070047","PUSKESMAS TONA / TAHUNA"
"7103","1070048","PUSKESMAS TAHUNA BARAT"
"7103","1070049","PUSKESMAS ENEMAWIRA"
"7103","1070050","PUSKESMAS MARORE"
"7103","1070051","PUSKESMAS KALASUGE"
"7103","1070052","PUSKESMAS NUSA"
"7103","1070053","PUSKESMAS KENDAHE"
"7104","1070054","PUSKESMAS MANGARAN"
"7104","1070055","PUSKESMAS DAMAU"
"7104","1070056","PUSKESMAS LIRUNG"
"7104","1070057","PUSKESMAS MORONGE"
"7104","1070058","PUSKESMAS SALIBABU"
"7104","1070059","PUSKESMAS PULUTAN"
"7104","1070060","PUSKESMAS KALONGAN"
"7104","1070061","PUSKESMAS MELONGUANE"
"7104","1070062","PUSKESMAS TULE"
"7104","1070063","PUSKESMAS B E O"
"7104","1070064","PUSKESMAS LOBBO"
"7104","1070065","PUSKESMAS TAROHAN"
"7104","1070066","PUSKESMAS RAINIS"
"7104","1070067","PUSKESMAS DAPALAN"
"7104","1070068","PUSKESMAS ESSANG"
"7104","1070069","PUSKESMAS SAMBUARA"
"7104","1070070","PUSKESMAS GEMEH"
"7104","1070071","PUSKESMAS KARATUNG"
"7104","1070072","PUSKESMAS MARAMPIT"
"7104","1070073","PUSKESMAS KAKOROTAN"
"7104","1070074","PUSKESMAS MIANGAS"
"7105","1070075","PUSKESMAS MODOINDING"
"7105","1070076","PUSKESMAS TOMPASO BARU"
"7105","1070077","PUSKESMAS MAESAAN"
"7105","1070078","PUSKESMAS POOPO"
"7105","1070079","PUSKESMAS MOTOLING"
