"kode_prov","kode_kab","kode_kec","nama_wilayah"
NULL,"1810","181006","BANYUMAS"
NULL,"1810","181007","ADILUWIH"
NULL,"1810","181008","SUKOHARJO"
NULL,"1810","181009","PAGELARAN UTARA"
NULL,"1811","181101","MESUJI"
NULL,"1811","181102","MESUJI TIMUR"
NULL,"1811","181103","RAWA JITU UTARA"
NULL,"1811","181104","WAY SERDANG"
NULL,"1811","181105","SIMPANG PEMATANG"
NULL,"1811","181106","PANCA JAYA"
NULL,"1811","181107","TANJUNG RAYA"
NULL,"1812","181201","TULANG BAWANG TENGAH"
NULL,"1812","181202","TUMIJAJAR"
NULL,"1812","181203","TULANG BAWANG UDIK"
NULL,"1812","181204","GUNUNG TERANG"
NULL,"1812","181205","GUNUNG AGUNG"
NULL,"1812","181206","WAY KENANGA"
NULL,"1812","181207","LAMBU KIBANG"
NULL,"1812","181208","PAGAR DEWA"
NULL,"1812","181209","BATU PUTIH"
NULL,"1813","181301","PESISIR TENGAH"
NULL,"1813","181302","PESISIR SELATAN"
NULL,"1813","181303","LEMONG"
NULL,"1813","181304","PESISIR UTARA"
NULL,"1813","181305","KARYA PENGGAWA"
NULL,"1813","181306","PULAUPISANG"
NULL,"1813","181307","WAY KRUI"
NULL,"1813","181308","KRUI SELATAN"
NULL,"1813","181309","NGAMBUR"
NULL,"1813","181310","NGARAS"
NULL,"1813","181311","BANGKUNAT"
NULL,"1871","187101","KEDATON"
NULL,"1871","187102","SUKARAME"
NULL,"1871","187103","TANJUNGKARANG BARAT"
NULL,"1871","187104","PANJANG"
NULL,"1871","187105","TANJUNGKARANG TIMUR"
NULL,"1871","187106","TANJUNGKARANG PUSAT"
NULL,"1871","187107","TELUKBETUNG SELATAN"
NULL,"1871","187108","TELUKBETUNG BARAT"
NULL,"1871","187109","TELUKBETUNG UTARA"
NULL,"1871","187110","RAJABASA"
NULL,"1871","187111","TANJUNG SENANG"
NULL,"1871","187112","SUKABUMI"
NULL,"1871","187113","KEMILING"
NULL,"1871","187114","LABUHAN RATU"
NULL,"1871","187115","WAY HALIM"
NULL,"1871","187116","LANGKAPURA"
NULL,"1871","187117","ENGGAL"
NULL,"1871","187118","KEDAMAIAN"
NULL,"1871","187119","TELUKBETUNG TIMUR"
NULL,"1871","187120","BUMI WARAS"
NULL,"1872","187201","METRO PUSAT"
NULL,"1872","187202","METRO UTARA"
NULL,"1872","187203","METRO BARAT"
NULL,"1872","187204","METRO TIMUR"
NULL,"1872","187205","METRO SELATAN"
NULL,"1901","190101","SUNGAILIAT"
NULL,"1901","190102","BELINYU"
NULL,"1901","190103","MERAWANG"
NULL,"1901","190104","MENDO BARAT"
NULL,"1901","190105","PEMALI"
NULL,"1901","190106","BAKAM"
NULL,"1901","190107","RIAU SILIP"
NULL,"1901","190108","PUDING BESAR"
NULL,"1902","190201","TANJUNG PANDAN"
NULL,"1902","190202","MEMBALONG"
NULL,"1902","190203","SELAT NASIK"
NULL,"1902","190204","SIJUK"
NULL,"1902","190205","BADAU"
NULL,"1903","190301","TOBOALI"
NULL,"1903","190302","LEPAR PONGOK"
NULL,"1903","190303","AIR GEGAS"
NULL,"1903","190304","SIMPANG RIMBA"
NULL,"1903","190305","PAYUNG"
NULL,"1903","190306","TUKAK SADAI"
NULL,"1903","190307","PULAUBESAR"
NULL,"1903","190308","KEPULAUAN PONGOK"
NULL,"1904","190401","KOBA"
NULL,"1904","190402","PANGKALAN BARU"
NULL,"1904","190403","SUNGAI SELAN"
NULL,"1904","190404","SIMPANG KATIS"
NULL,"1904","190405","NAMANG"
NULL,"1904","190406","LUBUK BESAR"
NULL,"1905","190501","MUNTOK"
NULL,"1905","190502","SIMPANG TERITIP"
NULL,"1905","190503","JEBUS"
NULL,"1905","190504","KELAPA"
NULL,"1905","190505","TEMPILANG"
NULL,"1905","190506","PARITTIGA"
NULL,"1906","190601","MANGGAR"
NULL,"1906","190602","GANTUNG"
NULL,"1906","190603","DENDANG"
NULL,"1906","190604","KELAPA KAMPIT"
NULL,"1906","190605","DAMAR"
NULL,"1906","190606","SIMPANG RENGGIANG"
NULL,"1906","190607","SIMPANG PESAK"
NULL,"1971","197101","BUKITINTAN"
NULL,"1971","197102","TAMAN SARI"
NULL,"1971","197103","PANGKAL BALAM"
NULL,"1971","197104","RANGKUI"
NULL,"1971","197105","GERUNGGANG"
NULL,"1971","197106","GABEK"
NULL,"1971","197107","GIRIMAYA"
NULL,"2101","210104","GUNUNG KIJANG"
NULL,"2101","210106","BINTAN TIMUR"
NULL,"2101","210107","BINTAN UTARA"
NULL,"2101","210108","TELUK BINTAN"
NULL,"2101","210109","TAMBELAN"
NULL,"2101","210110","TELOK SEBONG"
NULL,"2101","210112","TOAPAYA"
NULL,"2101","210113","MANTANG"
NULL,"2101","210114","BINTAN PESISIR"
NULL,"2101","210115","SERI KUALA LOBAM"
NULL,"2102","210201","MORO"
NULL,"2102","210202","KUNDUR"
NULL,"2102","210203","KARIMUN"
NULL,"2102","210204","MERAL"
NULL,"2102","210205","TEBING"
NULL,"2102","210206","BURU"
NULL,"2102","210207","KUNDUR UTARA"
NULL,"2102","210208","KUNDUR BARAT"
NULL,"2102","210209","DURAI"
NULL,"2102","210210","MERAL BARAT"
NULL,"2102","210211","UNGAR"
NULL,"2102","210212","BELAT"
NULL,"2103","210304","MIDAI"
NULL,"2103","210305","BUNGURAN BARAT"
NULL,"2103","210306","SERASAN"
NULL,"2103","210307","BUNGURAN TIMUR"
NULL,"2103","210308","BUNGURAN UTARA"
NULL,"2103","210309","SUBI"
NULL,"2103","210310","PULAU LAUT"
NULL,"2103","210311","PULAU TIGA"
NULL,"2103","210315","BUNGURAN TIMUR LAUT"
NULL,"2103","210316","BUNGURAN TENGAH"
NULL,"2103","210318","BUNGURAN SELATAN"
NULL,"2103","210319","SERASAN TIMUR"
NULL,"2103","210320","BUNGURAN BATUBI"
NULL,"2103","210321","PULAU TIGA BARAT"
NULL,"2103","210322","SUAK MIDAI"
NULL,"2104","210401","SINGKEP"
NULL,"2104","210402","LINGGA"
NULL,"2104","210403","SENAYANG"
NULL,"2104","210404","SINGKEP BARAT"
NULL,"2104","210405","LINGGA UTARA"
NULL,"2104","210406","SINGKEP PESISIR"
NULL,"2104","210407","LINGGA TIMUR"
NULL,"2104","210408","SELAYAR"
NULL,"2104","210409","SINGKEP SELATAN"
NULL,"2104","210410","KEPULAUAN POSEK"
NULL,"2104","210411","KATANG BIDARE"
NULL,"2104","210412","TEMIANG PESISIR"
NULL,"2104","210413","BAKUNG SERUMPUN"
NULL,"2105","210501","SIANTAN"
NULL,"2105","210502","PALMATAK"
NULL,"2105","210503","SIANTAN TIMUR"
NULL,"2105","210504","SIANTAN SELATAN"
NULL,"2105","210505","JEMAJA TIMUR"
NULL,"2105","210506","JEMAJA"
NULL,"2105","210507","SIANTAN TENGAH"
NULL,"2105","210508","SIANTAN UTARA"
NULL,"2105","210509","JEMAJA BARAT"
NULL,"2171","217101","BELAKANG PADANG"
NULL,"2171","217102","BATU AMPAR"
NULL,"2171","217103","SEKUPANG"
NULL,"2171","217104","NONGSA"
NULL,"2171","217105","BULANG"
NULL,"2171","217106","LUBUK BAJA"
NULL,"2171","217107","SEI BEDUK"
NULL,"2171","217108","GALANG"
NULL,"2171","217109","BENGKONG"
NULL,"2171","217110","BATAM KOTA"
NULL,"2171","217111","SAGULUNG"
NULL,"2171","217112","BATU AJI"
NULL,"2172","217201","TANJUNG PINANG BARAT"
NULL,"2172","217202","TANJUNG PINANG TIMUR"
NULL,"2172","217203","TANJUNG PINANG KOTA"
NULL,"2172","217204","BUKIT BESTARI"
NULL,"3101","310101","KEPULAUAN SERIBU UTARA"
NULL,"3101","310102","KEPULAUAN SERIBU SELATAN"
NULL,"3171","317101","GAMBIR"
NULL,"3171","317102","SAWAH BESAR"
NULL,"3171","317103","KEMAYORAN"
NULL,"3171","317104","SENEN"
NULL,"3171","317105","CEMPAKA PUTIH"
NULL,"3171","317106","MENTENG"
NULL,"3171","317107","TANAH ABANG"
NULL,"3171","317108","JOHAR BARU"
NULL,"3172","317201","PENJARINGAN"
NULL,"3172","317202","TANJUNG PRIOK"
NULL,"3172","317203","KOJA"
NULL,"3172","317204","CILINCING"
NULL,"3172","317205","PADEMANGAN"
NULL,"3172","317206","KELAPA GADING"
NULL,"3173","317301","CENGKARENG"
NULL,"3173","317302","GROGOL PETAMBURAN"
NULL,"3173","317303","TAMAN SARI"
NULL,"3173","317304","TAMBORA"
NULL,"3173","317305","KEBON JERUK"
NULL,"3173","317306","KALIDERES"
NULL,"3173","317307","PAL MERAH"
NULL,"3173","317308","KEMBANGAN"
NULL,"3174","317401","TEBET"
NULL,"3174","317402","SETIABUDI"
NULL,"3174","317403","MAMPANG PRAPATAN"
NULL,"3174","317404","PASAR MINGGU"
NULL,"3174","317405","KEBAYORAN LAMA"
NULL,"3174","317406","CILANDAK"
NULL,"3174","317407","KEBAYORAN BARU"
NULL,"3174","317408","PANCORAN"
NULL,"3174","317409","JAGAKARSA"
NULL,"3174","317410","PESANGGRAHAN"
NULL,"3175","317501","MATRAMAN"
NULL,"3175","317502","PULOGADUNG"
NULL,"3175","317503","JATINEGARA"
NULL,"3175","317504","KRAMATJATI"
NULL,"3175","317505","PASAR REBO"
NULL,"3175","317506","CAKUNG"
NULL,"3175","317507","DUREN SAWIT"
NULL,"3175","317508","MAKASAR"
NULL,"3175","317509","CIRACAS"
NULL,"3175","317510","CIPAYUNG"
NULL,"3201","320101","CIBINONG"
NULL,"3201","320102","GUNUNG PUTRI"
NULL,"3201","320103","CITEUREUP"
NULL,"3201","320104","SUKARAJA"
NULL,"3201","320105","BABAKAN MADANG"
NULL,"3201","320106","JONGGOL"
NULL,"3201","320107","CILEUNGSI"
NULL,"3201","320108","CARIU"
NULL,"3201","320109","SUKAMAKMUR"
NULL,"3201","320110","PARUNG"
NULL,"3201","320111","GUNUNG SINDUR"
NULL,"3201","320112","KEMANG"
NULL,"3201","320113","BOJONG GEDE"
NULL,"3201","320114","LEUWILIANG"
NULL,"3201","320115","CIAMPEA"
NULL,"3201","320116","CIBUNGBULANG"
NULL,"3201","320117","PAMIJAHAN"
NULL,"3201","320118","RUMPIN"
NULL,"3201","320119","JASINGA"
NULL,"3201","320120","PARUNG PANJANG"
NULL,"3201","320121","NANGGUNG"
NULL,"3201","320122","CIGUDEG"
NULL,"3201","320123","TENJO"
NULL,"3201","320124","CIAWI"
NULL,"3201","320125","CISARUA"
NULL,"3201","320126","MEGAMENDUNG"
NULL,"3201","320127","CARINGIN"
NULL,"3201","320128","CIJERUK"
NULL,"3201","320129","CIOMAS"
NULL,"3201","320130","DRAMAGA"
NULL,"3201","320131","TAMANSARI"
NULL,"3201","320132","KLAPANUNGGAL"
NULL,"3201","320133","CISEENG"
NULL,"3201","320134","RANCA BUNGUR"
NULL,"3201","320135","SUKAJAYA"
NULL,"3201","320136","TANJUNGSARI"
NULL,"3201","320137","TAJURHALANG"
NULL,"3201","320138","CIGOMBONG"
NULL,"3201","320139","LEUWISADENG"
NULL,"3201","320140","TENJOLAYA"
NULL,"3202","320201","PALABUHANRATU"
NULL,"3202","320202","SIMPENAN"
NULL,"3202","320203","CIKAKAK"
NULL,"3202","320204","BANTARGADUNG"
NULL,"3202","320205","CISOLOK"
NULL,"3202","320206","CIKIDANG"
NULL,"3202","320207","LENGKONG"
NULL,"3202","320208","JAMPANGTENGAH"
NULL,"3202","320209","WARUNGKIARA"
NULL,"3202","320210","CIKEMBAR"
NULL,"3202","320211","CIBADAK"
NULL,"3202","320212","NAGRAK"
NULL,"3202","320213","PARUNGKUDA"
NULL,"3202","320214","BOJONGGENTENG"
NULL,"3202","320215","PARAKANSALAK"
NULL,"3202","320216","CICURUG"
NULL,"3202","320217","CIDAHU"
NULL,"3202","320218","KALAPANUNGGAL"
NULL,"3202","320219","KABANDUNGAN"
NULL,"3202","320220","WALURAN"
NULL,"3202","320221","JAMPANGKULON"
NULL,"3202","320222","CIEMAS"
NULL,"3202","320223","KALIBUNDER"
NULL,"3202","320224","SURADE"
NULL,"3202","320225","CIBITUNG"
NULL,"3202","320226","CIRACAP"
NULL,"3202","320227","GUNUNGGURUH"
NULL,"3202","320228","CICANTAYAN"
NULL,"3202","320229","CISAAT"
NULL,"3202","320230","KADUDAMPIT"
NULL,"3202","320231","CARINGIN"
NULL,"3202","320232","SUKABUMI"
NULL,"3202","320233","SUKARAJA"
NULL,"3202","320234","KEBONPEDES"
NULL,"3202","320235","CIREUNGHAS"
NULL,"3202","320236","SUKALARANG"
NULL,"3202","320237","PABUARAN"
NULL,"3202","320238","PURABAYA"
NULL,"3202","320239","NYALINDUNG"
NULL,"3202","320240","GEGERBITUNG"
NULL,"3202","320241","SAGARANTEN"
NULL,"3202","320242","CURUGKEMBAR"
NULL,"3202","320243","CIDOLOG"
NULL,"3202","320244","CIDADAP"
NULL,"3202","320245","TEGALBULEUD"
NULL,"3202","320246","CIMANGGU"
NULL,"3202","320247","CIAMBAR"
NULL,"3203","320301","CIANJUR"
NULL,"3203","320302","WARUNGKONDANG"
NULL,"3203","320303","CIBEBER"
NULL,"3203","320304","CILAKU"
NULL,"3203","320305","CIRANJANG"
NULL,"3203","320306","BOJONGPICUNG"
NULL,"3203","320307","KARANGTENGAH"
NULL,"3203","320308","MANDE"
NULL,"3203","320309","SUKALUYU"
NULL,"3203","320310","PACET"
NULL,"3203","320311","CUGENANG"
NULL,"3203","320312","CIKALONGKULON"
NULL,"3203","320313","SUKARESMI"
NULL,"3203","320314","SUKANAGARA"
NULL,"3203","320315","CAMPAKA"
NULL,"3203","320316","TAKOKAK"
NULL,"3203","320317","KADUPANDAK"
NULL,"3203","320318","PAGELARAN"
NULL,"3203","320319","TANGGEUNG"
NULL,"3203","320320","CIBINONG"
NULL,"3203","320321","SINDANGBARANG"
NULL,"3203","320322","AGRABINTA"
NULL,"3203","320323","CIDAUN"
NULL,"3203","320324","NARINGGUL"
NULL,"3203","320325","CAMPAKAMULYA"
NULL,"3203","320326","CIKADU"
NULL,"3203","320327","GEKBRONG"
NULL,"3203","320328","CIPANAS"
NULL,"3203","320329","CIJATI"
NULL,"3203","320330","LELES"
NULL,"3203","320331","HAURWANGI"
NULL,"3203","320332","PASIRKUDA"
NULL,"3204","320405","CILEUNYI"
NULL,"3204","320406","CIMENYAN"
NULL,"3204","320407","CILENGKRANG"
NULL,"3204","320408","BOJONGSOANG"
NULL,"3204","320409","MARGAHAYU"
NULL,"3204","320410","MARGAASIH"
NULL,"3204","320411","KATAPANG"
NULL,"3204","320412","DAYEUHKOLOT"
NULL,"3204","320413","BANJARAN"
NULL,"3204","320414","PAMEUNGPEUK"
NULL,"3204","320415","PANGALENGAN"
NULL,"3204","320416","ARJASARI"
NULL,"3204","320417","CIMAUNG"
NULL,"3204","320425","CICALENGKA"
NULL,"3204","320426","NAGREG"
NULL,"3204","320427","CIKANCUNG"
NULL,"3204","320428","RANCAEKEK"
NULL,"3204","320429","CIPARAY"
NULL,"3204","320430","PACET"
NULL,"3204","320431","KERTASARI"
NULL,"3204","320432","BALEENDAH"
NULL,"3204","320433","MAJALAYA"
NULL,"3204","320434","SOLOKANJERUK"
NULL,"3204","320435","PASEH"
NULL,"3204","320436","IBUN"
NULL,"3204","320437","SOREANG"
NULL,"3204","320438","PASIRJAMBU"
NULL,"3204","320439","CIWIDEY"
NULL,"3204","320440","RANCABALI"
NULL,"3204","320444","CANGKUANG"
NULL,"3204","320446","KUTAWARINGIN"
NULL,"3205","320501","GARUT KOTA"
NULL,"3205","320502","KARANGPAWITAN"
NULL,"3205","320503","WANARAJA"
NULL,"3205","320504","TAROGONG KALER"
NULL,"3205","320505","TAROGONG KIDUL"
NULL,"3205","320506","BANYURESMI"
NULL,"3205","320507","SAMARANG"
NULL,"3205","320508","PASIRWANGI"
NULL,"3205","320509","LELES"
NULL,"3205","320510","KADUNGORA"
NULL,"3205","320511","LEUWIGOONG"
NULL,"3205","320512","CIBATU"
NULL,"3205","320513","KERSAMANAH"
NULL,"3205","320514","MALANGBONG"
NULL,"3205","320515","SUKAWENING"
NULL,"3205","320516","KARANGTENGAH"
NULL,"3205","320517","BAYONGBONG"
NULL,"3205","320518","CIGEDUG"
NULL,"3205","320519","CILAWU"
NULL,"3205","320520","CISURUPAN"
NULL,"3205","320521","SUKARESMI"
NULL,"3205","320522","CIKAJANG"
NULL,"3205","320523","BANJARWANGI"
NULL,"3205","320524","SINGAJAYA"
NULL,"3205","320525","CIHURIP"
NULL,"3205","320526","PEUNDEUY"
NULL,"3205","320527","PAMEUNGPEUK"
NULL,"3205","320528","CISOMPET"
NULL,"3205","320529","CIBALONG"
NULL,"3205","320530","CIKELET"
NULL,"3205","320531","BUNGBULANG"
NULL,"3205","320532","MEKARMUKTI"
NULL,"3205","320533","PAKENJENG"
NULL,"3205","320534","PAMULIHAN"
NULL,"3205","320535","CISEWU"
NULL,"3205","320536","CARINGIN"
NULL,"3205","320537","TALEGONG"
NULL,"3205","320538","BALUBUR LIMBANGAN"
NULL,"3205","320539","SELAAWI"
NULL,"3205","320540","CIBIUK"
NULL,"3205","320541","PANGATIKAN"
NULL,"3205","320542","SUCINARAJA"
NULL,"3206","320601","CIPATUJAH"
NULL,"3206","320602","KARANGNUNGGAL"
NULL,"3206","320603","CIKALONG"
NULL,"3206","320604","PANCATENGAH"
NULL,"3206","320605","CIKATOMAS"
NULL,"3206","320606","CIBALONG"
NULL,"3206","320607","PARUNGPONTENG"
NULL,"3206","320608","BANTARKALONG"
NULL,"3206","320609","BOJONGASIH"
NULL,"3206","320610","CULAMEGA"
NULL,"3206","320611","BOJONGGAMBIR"
NULL,"3206","320612","SODONGHILIR"
NULL,"3206","320613","TARAJU"
NULL,"3206","320614","SALAWU"
NULL,"3206","320615","PUSPAHIANG"
NULL,"3206","320616","TANJUNGJAYA"
NULL,"3206","320617","SUKARAJA"
NULL,"3206","320618","SALOPA"
NULL,"3206","320619","JATIWARAS"
NULL,"3206","320620","CINEAM"
NULL,"3206","320621","KARANG JAYA"
NULL,"3206","320622","MANONJAYA"
NULL,"3206","320623","GUNUNG TANJUNG"
NULL,"3206","320624","SINGAPARNA"
NULL,"3206","320625","MANGUNREJA"
NULL,"3206","320626","SUKARAME"
NULL,"3206","320627","CIGALONTANG"
NULL,"3206","320628","LEUWISARI"
NULL,"3206","320629","PADAKEMBANG"
NULL,"3206","320630","SARIWANGI"
NULL,"3206","320631","SUKARATU"
NULL,"3206","320632","CISAYONG"
NULL,"3206","320633","SUKAHENING"
NULL,"3206","320634","RAJAPOLAH"
NULL,"3206","320635","JAMANIS"
NULL,"3206","320636","CIAWI"
NULL,"3206","320637","KADIPATEN"
NULL,"3206","320638","PAGERAGEUNG"
NULL,"3206","320639","SUKARESIK"
NULL,"3207","320701","CIAMIS"
NULL,"3207","320702","CIKONENG"
NULL,"3207","320703","CIJEUNGJING"
NULL,"3207","320704","SADANANYA"
NULL,"3207","320705","CIDOLOG"
NULL,"3207","320706","CIHAURBEUTI"
NULL,"3207","320707","PANUMBANGAN"
NULL,"3207","320708","PANJALU"
NULL,"3207","320709","KAWALI"
NULL,"3207","320710","PANAWANGAN"
NULL,"3207","320711","CIPAKU"
NULL,"3207","320712","JATINAGARA"
NULL,"3207","320713","RAJADESA"
NULL,"3207","320714","SUKADANA"
NULL,"3207","320715","RANCAH"
NULL,"3207","320716","TAMBAKSARI"
NULL,"3207","320717","LAKBOK"
NULL,"3207","320718","BANJARSARI"
NULL,"3207","320719","PAMARICAN"
NULL,"3207","320729","CIMARAGAS"
NULL,"3207","320730","CISAGA"
NULL,"3207","320731","SINDANGKASIH"
NULL,"3207","320732","BAREGBEG"
NULL,"3207","320733","SUKAMANTRI"
NULL,"3207","320734","LUMBUNG"
NULL,"3207","320735","PURWADADI"
NULL,"3207","320737","BANJARANYAR"
NULL,"3208","320801","KADUGEDE"
NULL,"3208","320802","CINIRU"
NULL,"3208","320803","SUBANG"
NULL,"3208","320804","CIWARU"
NULL,"3208","320805","CIBINGBIN"
NULL,"3208","320806","LURAGUNG"
NULL,"3208","320807","LEBAKWANGI"
NULL,"3208","320808","GARAWANGI"
NULL,"3208","320809","KUNINGAN"
NULL,"3208","320810","CIAWIGEBANG"
NULL,"3208","320811","CIDAHU"
NULL,"3208","320812","JALAKSANA"
NULL,"3208","320813","CILIMUS"
NULL,"3208","320814","MANDIRANCAN"
NULL,"3208","320815","SELAJAMBE"
NULL,"3208","320816","KRAMATMULYA"
NULL,"3208","320817","DARMA"
NULL,"3208","320818","CIGUGUR"
NULL,"3208","320819","PASAWAHAN"
NULL,"3208","320820","NUSAHERANG"
NULL,"3208","320821","CIPICUNG"
NULL,"3208","320822","PANCALANG"
NULL,"3208","320823","JAPARA"
NULL,"3208","320824","CIMAHI"
NULL,"3208","320825","CILEBAK"
NULL,"3208","320826","HANTARA"
NULL,"3208","320827","KALIMANGGIS"
NULL,"3208","320828","CIBEUREUM"
NULL,"3208","320829","KARANG KANCANA"
NULL,"3208","320830","MALEBER"
NULL,"3208","320831","SINDANGAGUNG"
NULL,"3208","320832","CIGANDAMEKAR"
NULL,"3209","320901","WALED"
NULL,"3209","320902","CILEDUG"
NULL,"3209","320903","LOSARI"
NULL,"3209","320904","PABEDILAN"
NULL,"3209","320905","BABAKAN"
NULL,"3209","320906","KARANGSEMBUNG"
NULL,"3209","320907","LEMAHABANG"
NULL,"3209","320908","SUSUKAN LEBAK"
NULL,"3209","320909","SEDONG"
NULL,"3209","320910","ASTANAJAPURA"
NULL,"3209","320911","PANGENAN"
NULL,"3209","320912","MUNDU"
NULL,"3209","320913","BEBER"
NULL,"3209","320914","TALUN"
NULL,"3209","320915","SUMBER"
NULL,"3209","320916","DUKUPUNTANG"
NULL,"3209","320917","PALIMANAN"
NULL,"3209","320918","PLUMBON"
NULL,"3209","320919","WERU"
NULL,"3209","320920","KEDAWUNG"
NULL,"3209","320921","GUNUNG JATI"
NULL,"3209","320922","KAPETAKAN"
NULL,"3209","320923","KLANGENAN"
NULL,"3209","320924","ARJAWINANGUN"
NULL,"3209","320925","PANGURAGAN"
NULL,"3209","320926","CIWARINGIN"
NULL,"3209","320927","SUSUKAN"
NULL,"3209","320928","GEGESIK"
NULL,"3209","320929","KALIWEDI"
NULL,"3209","320930","GEBANG"
NULL,"3209","320931","DEPOK"
NULL,"3209","320932","PASALEMAN"
NULL,"3209","320933","PABUARAN"
NULL,"3209","320934","KARANGWARENG"
NULL,"3209","320935","TENGAH TANI"
NULL,"3209","320936","PLERED"
NULL,"3209","320937","GEMPOL"
NULL,"3209","320938","GREGED"
NULL,"3209","320939","SURANENGGALA"
NULL,"3209","320940","JAMBLANG"
NULL,"3210","321001","LEMAHSUGIH"
NULL,"3210","321002","BANTARUJEG"
NULL,"3210","321003","CIKIJING"
NULL,"3210","321004","TALAGA"
NULL,"3210","321005","ARGAPURA"
NULL,"3210","321006","MAJA"
NULL,"3210","321007","MAJALENGKA"
NULL,"3210","321008","SUKAHAJI"
NULL,"3210","321009","RAJAGALUH"
NULL,"3210","321010","LEUWIMUNDING"
NULL,"3210","321011","JATIWANGI"
NULL,"3210","321012","DAWUAN"
NULL,"3210","321013","KADIPATEN"
NULL,"3210","321014","KERTAJATI"
NULL,"3210","321015","JATITUJUH"
NULL,"3210","321016","LIGUNG"
NULL,"3210","321017","SUMBERJAYA"
NULL,"3210","321018","PANYINGKIRAN"
NULL,"3210","321019","PALASAH"
NULL,"3210","321020","CIGASONG"
NULL,"3210","321021","SINDANGWANGI"
NULL,"3210","321022","BANJARAN"
NULL,"3210","321023","CINGAMBUL"
NULL,"3210","321024","KASOKANDEL"
NULL,"3210","321025","SINDANG"
NULL,"3210","321026","MALAUSMA"
NULL,"3211","321101","WADO"
NULL,"3211","321102","JATINUNGGAL"
NULL,"3211","321103","DARMARAJA"
NULL,"3211","321104","CIBUGEL"
NULL,"3211","321105","CISITU"
NULL,"3211","321106","SITURAJA"
NULL,"3211","321107","CONGGEANG"
NULL,"3211","321108","PASEH"
NULL,"3211","321109","SURIAN"
NULL,"3211","321110","BUAHDUA"
NULL,"3211","321111","TANJUNGSARI"
NULL,"3211","321112","SUKASARI"
NULL,"3211","321113","PAMULIHAN"
NULL,"3211","321114","CIMANGGUNG"
NULL,"3211","321115","JATINANGOR"
NULL,"3211","321116","RANCAKALONG"
NULL,"3211","321117","SUMEDANG SELATAN"
NULL,"3211","321118","SUMEDANG UTARA"
NULL,"3211","321119","GANEAS"
NULL,"3211","321120","TANJUNGKERTA"
NULL,"3211","321121","TANJUNGMEDAR"
NULL,"3211","321122","CIMALAKA"
NULL,"3211","321123","CISARUA"
NULL,"3211","321124","TOMO"
NULL,"3211","321125","UJUNGJAYA"
NULL,"3211","321126","JATIGEDE"
NULL,"3212","321201","HAURGEULIS"
NULL,"3212","321202","KROYA"
NULL,"3212","321203","GABUSWETAN"
NULL,"3212","321204","CIKEDUNG"
NULL,"3212","321205","LELEA"
NULL,"3212","321206","BANGODUA"
NULL,"3212","321207","WIDASARI"
NULL,"3212","321208","KERTASEMAYA"
NULL,"3212","321209","KRANGKENG"
NULL,"3212","321210","KARANGAMPEL"
NULL,"3212","321211","JUNTINYUAT"
NULL,"3212","321212","SLIYEG"
NULL,"3212","321213","JATIBARANG"
NULL,"3212","321214","BALONGAN"
NULL,"3212","321215","INDRAMAYU"
NULL,"3212","321216","SINDANG"
NULL,"3212","321217","CANTIGI"
NULL,"3212","321218","LOHBENER"
NULL,"3212","321219","ARAHAN"
NULL,"3212","321220","LOSARANG"
NULL,"3212","321221","KANDANGHAUR"
NULL,"3212","321222","BONGAS"
NULL,"3212","321223","ANJATAN"
NULL,"3212","321224","SUKRA"
NULL,"3212","321225","GANTAR"
NULL,"3212","321226","TRISI"
NULL,"3212","321227","SUKAGUMIWANG"
NULL,"3212","321228","KEDOKAN BUNDER"
NULL,"3212","321229","PASEKAN"
NULL,"3212","321230","TUKDANA"
NULL,"3212","321231","PATROL"
NULL,"3213","321301","SAGALAHERANG"
NULL,"3213","321302","CISALAK"
NULL,"3213","321303","SUBANG"
NULL,"3213","321304","KALIJATI"
NULL,"3213","321305","PABUARAN"
NULL,"3213","321306","PURWADADI"
NULL,"3213","321307","PAGADEN"
NULL,"3213","321308","BINONG"
NULL,"3213","321309","CIASEM"
NULL,"3213","321310","PUSAKANAGARA"
NULL,"3213","321311","PAMANUKAN"
NULL,"3213","321312","JALANCAGAK"
NULL,"3213","321313","BLANAKAN"
NULL,"3213","321314","TANJUNGSIANG"
NULL,"3213","321315","COMPRENG"
NULL,"3213","321316","PATOKBEUSI"
NULL,"3213","321317","CIBOGO"
NULL,"3213","321318","CIPUNAGARA"
NULL,"3213","321319","CIJAMBE"
NULL,"3213","321320","CIPEUNDEUY"
NULL,"3213","321321","LEGONKULON"
NULL,"3213","321322","CIKAUM"
NULL,"3213","321323","SERANGPANJANG"
NULL,"3213","321324","SUKASARI"
NULL,"3213","321325","TAMBAKDAHAN"
NULL,"3213","321326","KASOMALANG"
NULL,"3213","321327","DAWUAN"
NULL,"3213","321328","PAGADEN BARAT"
NULL,"3213","321329","CIATER"
NULL,"3213","321330","PUSAKAJAYA"
NULL,"3214","321401","PURWAKARTA"
NULL,"3214","321402","CAMPAKA"
NULL,"3214","321403","JATILUHUR"
NULL,"3214","321404","PLERED"
NULL,"3214","321405","SUKATANI"
NULL,"3214","321406","DARANGDAN"
NULL,"3214","321407","MANIIS"
NULL,"3214","321408","TEGALWARU"
NULL,"3214","321409","WANAYASA"
NULL,"3214","321410","PASAWAHAN"
NULL,"3214","321411","BOJONG"
NULL,"3214","321412","BABAKANCIKAO"
NULL,"3214","321413","BUNGURSARI"
